Data,Acao,Valor,Ano
01-06-2023,BARI11,0.935,2023
01-07-2022,BARI11,1.5,2022
01-07-2024,BARI11,0.7454,2024
01-08-2022,BARI11,1.4,2022
01-08-2023,BARI11,0.9,2023
01-08-2024,BARI11,0.88,2024
01-09-2022,BARI11,1.05,2022
01-09-2023,BARI11,0.6,2023
01-10-2024,BARI11,0.76,2024
01-11-2022,BARI11,1.0,2022
01-11-2023,BARI11,0.58,2023
01-11-2024,BARI11,0.71,2024
01-12-2022,BARI11,0.9,2022
01-12-2023,BARI11,0.67,2023
02-01-2023,BARI11,0.9,2023
02-01-2024,BARI11,0.69,2024
02-05-2022,BARI11,1.3,2022
02-05-2023,BARI11,0.9,2023
02-05-2024,BARI11,0.89,2024
02-09-2024,BARI11,0.8,2024
02-10-2023,BARI11,0.4492,2023
02-12-2024,BARI11,0.79,2024
03-04-2023,BARI11,0.9,2023
03-06-2024,BARI11,0.65,2024
03-07-2023,BARI11,0.935,2023
03-10-2022,BARI11,1.0,2022
02-05-2023,BAUH4,1.20933,2023
04-05-2020,BAUH4,0.85795,2020
18-04-2018,BAUH4,0.45078,2018
20-04-2021,BAUH4,0.6739,2021
24-04-2015,BAUH4,0.45614,2015
24-04-2017,BAUH4,0.3679,2017
26-04-2016,BAUH4,0.2642,2016
29-03-2019,BAUH4,0.48088,2019
30-04-2024,BAUH4,0.8189,2024
02-05-2022,BAZA3,6.809764,2022
05-11-2015,BAZA3,0.851078,2015
07-04-2017,BAZA3,0.627458,2017
07-04-2020,BAZA3,3.553427,2020
11-04-2016,BAZA3,2.391862,2016
15-04-2015,BAZA3,2.062671,2015
16-08-2016,BAZA3,0.678206,2016
23-04-2021,BAZA3,2.575651,2021
24-04-2018,BAZA3,0.636477,2018
25-04-2023,BAZA3,5.55926,2023
29-04-2019,BAZA3,1.427314,2019
29-04-2024,BAZA3,6.625162,2024
02-03-2017,BBAS3,0.012954,2017
02-03-2018,BBAS3,0.122835,2018
02-06-2023,BBAS3,0.061504,2023
03-03-2016,BBAS3,0.045284,2016
03-03-2022,BBAS3,0.412361,2022
07-03-2019,BBAS3,0.590146,2019
12-03-2019,BBAS3,0.078062,2019
12-03-2020,BBAS3,0.09071,2020
12-03-2021,BBAS3,0.072857,2021
12-03-2024,BBAS3,0.205018,2024
12-06-2015,BBAS3,0.144947,2015
12-06-2018,BBAS3,0.038602,2018
12-06-2019,BBAS3,0.085527,2019
12-06-2024,BBAS3,0.457947,2024
12-09-2017,BBAS3,0.038146,2017
12-09-2018,BBAS3,0.042746,2018
12-09-2019,BBAS3,0.116478,2019
12-09-2023,BBAS3,0.167099,2023
12-09-2024,BBAS3,0.186602,2024
12-12-2017,BBAS3,0.041299,2017
12-12-2018,BBAS3,0.062835,2018
12-12-2019,BBAS3,0.088087,2019
12-12-2023,BBAS3,0.171153,2023
12-12-2024,BBAS3,0.176491,2024
13-03-2018,BBAS3,0.040855,2018
13-06-2017,BBAS3,0.039287,2017
13-06-2023,BBAS3,0.169316,2023
13-09-2016,BBAS3,0.063326,2016
13-09-2022,BBAS3,0.136868,2022
13-12-2016,BBAS3,0.038466,2016
13-12-2022,BBAS3,0.172763,2022
14-03-2016,BBAS3,0.049143,2016
14-03-2017,BBAS3,0.036058,2017
14-03-2023,BBAS3,0.176018,2023
14-06-2016,BBAS3,0.068878,2016
14-06-2021,BBAS3,0.08426,2021
14-06-2022,BBAS3,0.125143,2022
14-06-2024,BBAS3,0.20424,2024
14-09-2015,BBAS3,0.133039,2015
14-09-2020,BBAS3,0.051431,2020
14-09-2021,BBAS3,0.09237,2021
14-12-2015,BBAS3,0.137246,2015
14-12-2020,BBAS3,0.058492,2020
14-12-2021,BBAS3,0.087496,2021
15-03-2022,BBAS3,0.105314,2022
17-11-2020,BBAS3,0.097387,2020
20-02-2015,BBAS3,0.0456,2015
22-02-2019,BBAS3,0.295944,2019
22-05-2015,BBAS3,0.225569,2015
22-05-2018,BBAS3,0.106977,2018
22-05-2019,BBAS3,0.207419,2019
22-08-2017,BBAS3,0.102152,2017
22-08-2018,BBAS3,0.134831,2018
22-08-2019,BBAS3,0.223078,2019
22-08-2023,BBAS3,0.334442,2023
22-08-2024,BBAS3,0.474655,2024
22-11-2016,BBAS3,0.054936,2016
22-11-2017,BBAS3,0.111619,2017
22-11-2018,BBAS3,0.208447,2018
22-11-2019,BBAS3,0.182521,2019
22-11-2022,BBAS3,0.085103,2022
23-02-2021,BBAS3,0.217932,2021
23-05-2017,BBAS3,0.09147,2017
23-08-2016,BBAS3,0.069983,2016
23-08-2022,BBAS3,0.102311,2022
23-11-2021,BBAS3,0.196852,2021
24-02-2023,BBAS3,0.413441,2023
24-03-2015,BBAS3,0.188496,2015
24-05-2016,BBAS3,0.066842,2016
24-05-2021,BBAS3,0.207223,2021
24-05-2022,BBAS3,0.077674,2022
24-08-2015,BBAS3,0.07052,2015
24-08-2020,BBAS3,0.220994,2020
24-08-2021,BBAS3,0.174144,2021
24-11-2015,BBAS3,0.085403,2015
26-02-2020,BBAS3,0.219441,2020
26-11-2024,BBAS3,0.483304,2024
01-07-2019,BBDC3,0.129629,2019
01-07-2019,BBDC3,0.129629,2019
01-10-2024,BBDC3,0.179571,2024
01-10-2024,BBDC3,0.179571,2024
02-02-2016,BBDC3,0.008114,2016
02-02-2016,BBDC3,0.008114,2016
02-02-2017,BBDC3,0.008926,2017
02-02-2017,BBDC3,0.008926,2017
02-02-2018,BBDC3,0.009818,2018
02-02-2018,BBDC3,0.009818,2018
02-02-2021,BBDC3,0.014255,2021
02-02-2021,BBDC3,0.014255,2021
02-02-2022,BBDC3,0.015681,2022
02-02-2022,BBDC3,0.015681,2022
02-02-2023,BBDC3,0.01725,2023
02-02-2023,BBDC3,0.01725,2023
02-02-2024,BBDC3,0.01725,2024
02-02-2024,BBDC3,0.01725,2024
02-03-2016,BBDC3,0.008114,2016
02-03-2016,BBDC3,0.008114,2016
02-03-2017,BBDC3,0.008926,2017
02-03-2017,BBDC3,0.008926,2017
02-03-2018,BBDC3,0.009818,2018
02-03-2018,BBDC3,0.009818,2018
02-03-2021,BBDC3,0.014255,2021
02-03-2021,BBDC3,0.014255,2021
02-03-2023,BBDC3,0.01725,2023
02-03-2023,BBDC3,0.01725,2023
02-04-2015,BBDC3,0.008073,2015
02-04-2015,BBDC3,0.008073,2015
02-04-2019,BBDC3,0.012959,2019
02-04-2019,BBDC3,0.012959,2019
02-04-2020,BBDC3,0.012959,2020
02-04-2020,BBDC3,0.012959,2020
02-04-2024,BBDC3,0.01725,2024
02-04-2024,BBDC3,0.01725,2024
02-06-2015,BBDC3,0.008073,2015
02-06-2015,BBDC3,0.008073,2015
02-06-2016,BBDC3,0.008926,2016
02-06-2016,BBDC3,0.008926,2016
02-06-2017,BBDC3,0.009818,2017
02-06-2017,BBDC3,0.009818,2017
02-06-2020,BBDC3,0.014255,2020
02-06-2020,BBDC3,0.014255,2020
02-06-2021,BBDC3,0.015681,2021
02-06-2021,BBDC3,0.015681,2021
02-06-2022,BBDC3,0.017249,2022
02-06-2022,BBDC3,0.017249,2022
02-06-2023,BBDC3,0.01725,2023
02-06-2023,BBDC3,0.01725,2023
02-07-2015,BBDC3,0.008073,2015
02-07-2015,BBDC3,0.008073,2015
02-07-2018,BBDC3,0.10798,2018
02-07-2018,BBDC3,0.10798,2018
02-07-2019,BBDC3,0.012959,2019
02-07-2019,BBDC3,0.012959,2019
02-07-2020,BBDC3,0.014255,2020
02-07-2020,BBDC3,0.014255,2020
02-07-2021,BBDC3,0.015681,2021
02-07-2021,BBDC3,0.015681,2021
02-07-2024,BBDC3,0.01725,2024
02-07-2024,BBDC3,0.01725,2024
02-08-2016,BBDC3,0.008926,2016
02-08-2016,BBDC3,0.008926,2016
02-08-2017,BBDC3,0.009818,2017
02-08-2017,BBDC3,0.009818,2017
02-08-2018,BBDC3,0.0108,2018
02-08-2018,BBDC3,0.0108,2018
02-08-2019,BBDC3,0.012959,2019
02-08-2019,BBDC3,0.012959,2019
02-08-2022,BBDC3,0.017249,2022
02-08-2022,BBDC3,0.017249,2022
02-08-2023,BBDC3,0.01725,2023
02-08-2023,BBDC3,0.01725,2023
02-08-2024,BBDC3,0.01725,2024
02-08-2024,BBDC3,0.01725,2024
02-09-2015,BBDC3,0.008073,2015
02-09-2015,BBDC3,0.008073,2015
02-09-2016,BBDC3,0.008926,2016
02-09-2016,BBDC3,0.008926,2016
02-09-2020,BBDC3,0.014255,2020
02-09-2020,BBDC3,0.014255,2020
02-09-2021,BBDC3,0.015681,2021
02-09-2021,BBDC3,0.015681,2021
02-09-2022,BBDC3,0.017249,2022
02-09-2022,BBDC3,0.017249,2022
02-10-2015,BBDC3,0.008073,2015
02-10-2015,BBDC3,0.008073,2015
02-10-2018,BBDC3,0.0108,2018
02-10-2018,BBDC3,0.0108,2018
02-10-2019,BBDC3,0.012959,2019
02-10-2019,BBDC3,0.012959,2019
02-10-2020,BBDC3,0.014255,2020
02-10-2020,BBDC3,0.014255,2020
02-10-2024,BBDC3,0.01725,2024
02-10-2024,BBDC3,0.01725,2024
02-12-2015,BBDC3,0.008073,2015
02-12-2015,BBDC3,0.008073,2015
02-12-2016,BBDC3,0.008926,2016
02-12-2016,BBDC3,0.008926,2016
02-12-2020,BBDC3,0.014255,2020
02-12-2020,BBDC3,0.014255,2020
02-12-2021,BBDC3,0.015681,2021
02-12-2021,BBDC3,0.015681,2021
02-12-2022,BBDC3,0.01725,2022
02-12-2022,BBDC3,0.01725,2022
03-01-2017,BBDC3,0.008926,2017
03-01-2017,BBDC3,0.008926,2017
03-01-2018,BBDC3,0.009818,2018
03-01-2018,BBDC3,0.009818,2018
03-01-2019,BBDC3,0.0108,2019
03-01-2019,BBDC3,0.0108,2019
03-01-2020,BBDC3,0.012959,2020
03-01-2020,BBDC3,0.012959,2020
03-01-2023,BBDC3,0.01725,2023
03-01-2023,BBDC3,0.01725,2023
03-01-2024,BBDC3,0.01725,2024
03-01-2024,BBDC3,0.01725,2024
03-02-2015,BBDC3,0.007339,2015
03-02-2015,BBDC3,0.007339,2015
03-03-2015,BBDC3,0.006728,2015
03-03-2015,BBDC3,0.006728,2015
03-03-2020,BBDC3,0.012959,2020
03-03-2020,BBDC3,0.012959,2020
03-03-2022,BBDC3,0.015681,2022
03-03-2022,BBDC3,0.015681,2022
03-04-2018,BBDC3,0.0108,2018
03-04-2018,BBDC3,0.0108,2018
03-05-2016,BBDC3,0.008926,2016
03-05-2016,BBDC3,0.008926,2016
03-05-2017,BBDC3,0.009818,2017
03-05-2017,BBDC3,0.009818,2017
03-05-2018,BBDC3,0.0108,2018
03-05-2018,BBDC3,0.0108,2018
03-05-2019,BBDC3,0.012959,2019
03-05-2019,BBDC3,0.012959,2019
03-05-2022,BBDC3,0.017249,2022
03-05-2022,BBDC3,0.017249,2022
03-05-2023,BBDC3,0.01725,2023
03-05-2023,BBDC3,0.01725,2023
03-05-2024,BBDC3,0.01725,2024
03-05-2024,BBDC3,0.01725,2024
03-07-2017,BBDC3,0.09818,2017
03-07-2017,BBDC3,0.09818,2017
03-07-2018,BBDC3,0.0108,2018
03-07-2018,BBDC3,0.0108,2018
03-08-2021,BBDC3,0.015681,2021
03-08-2021,BBDC3,0.015681,2021
03-09-2019,BBDC3,0.012959,2019
03-09-2019,BBDC3,0.012959,2019
03-09-2024,BBDC3,0.01725,2024
03-09-2024,BBDC3,0.01725,2024
03-10-2016,BBDC3,0.295519,2016
03-10-2016,BBDC3,0.295519,2016
03-10-2017,BBDC3,0.009818,2017
03-10-2017,BBDC3,0.009818,2017
03-10-2023,BBDC3,0.01725,2023
03-10-2023,BBDC3,0.01725,2023
03-11-2016,BBDC3,0.008926,2016
03-11-2016,BBDC3,0.008926,2016
03-11-2017,BBDC3,0.009818,2017
03-11-2017,BBDC3,0.009818,2017
03-11-2021,BBDC3,0.015681,2021
03-11-2021,BBDC3,0.015681,2021
03-11-2022,BBDC3,0.017249,2022
03-11-2022,BBDC3,0.017249,2022
03-11-2023,BBDC3,0.01725,2023
03-11-2023,BBDC3,0.01725,2023
03-12-2019,BBDC3,0.012959,2019
03-12-2019,BBDC3,0.012959,2019
03-12-2024,BBDC3,0.01725,2024
03-12-2024,BBDC3,0.01725,2024
04-01-2022,BBDC3,0.015681,2022
04-01-2022,BBDC3,0.015681,2022
04-02-2019,BBDC3,0.0108,2019
04-02-2019,BBDC3,0.0108,2019
04-02-2020,BBDC3,0.012959,2020
04-02-2020,BBDC3,0.012959,2020
04-03-2024,BBDC3,0.01725,2024
04-03-2024,BBDC3,0.01725,2024
04-04-2016,BBDC3,0.008114,2016
04-04-2016,BBDC3,0.008114,2016
04-04-2017,BBDC3,0.008926,2017
04-04-2017,BBDC3,0.008926,2017
04-04-2022,BBDC3,0.015681,2022
04-04-2022,BBDC3,0.015681,2022
04-04-2023,BBDC3,0.01725,2023
04-04-2023,BBDC3,0.01725,2023
04-05-2021,BBDC3,0.015681,2021
04-05-2021,BBDC3,0.015681,2021
04-06-2018,BBDC3,0.0108,2018
04-06-2018,BBDC3,0.0108,2018
04-06-2019,BBDC3,0.012959,2019
04-06-2019,BBDC3,0.012959,2019
04-06-2024,BBDC3,0.01725,2024
04-06-2024,BBDC3,0.01725,2024
04-07-2016,BBDC3,0.008926,2016
04-07-2016,BBDC3,0.008926,2016
04-07-2017,BBDC3,0.009818,2017
04-07-2017,BBDC3,0.009818,2017
04-07-2022,BBDC3,0.017249,2022
04-07-2022,BBDC3,0.017249,2022
04-07-2023,BBDC3,0.01725,2023
04-07-2023,BBDC3,0.01725,2023
04-08-2015,BBDC3,0.008073,2015
04-08-2015,BBDC3,0.008073,2015
04-08-2020,BBDC3,0.014255,2020
04-08-2020,BBDC3,0.014255,2020
04-09-2017,BBDC3,0.009818,2017
04-09-2017,BBDC3,0.009818,2017
04-09-2018,BBDC3,0.0108,2018
04-09-2018,BBDC3,0.0108,2018
04-09-2023,BBDC3,0.01725,2023
04-09-2023,BBDC3,0.01725,2023
04-10-2016,BBDC3,0.008926,2016
04-10-2016,BBDC3,0.008926,2016
04-10-2021,BBDC3,0.015681,2021
04-10-2021,BBDC3,0.015681,2021
04-10-2022,BBDC3,0.017249,2022
04-10-2022,BBDC3,0.017249,2022
04-11-2015,BBDC3,0.008073,2015
04-11-2015,BBDC3,0.008073,2015
04-11-2019,BBDC3,0.012959,2019
04-11-2019,BBDC3,0.012959,2019
04-11-2020,BBDC3,0.014255,2020
04-11-2020,BBDC3,0.014255,2020
04-11-2024,BBDC3,0.01725,2024
04-11-2024,BBDC3,0.01725,2024
04-12-2017,BBDC3,0.009818,2017
04-12-2017,BBDC3,0.009818,2017
04-12-2018,BBDC3,0.0108,2018
04-12-2018,BBDC3,0.0108,2018
04-12-2023,BBDC3,0.01725,2023
04-12-2023,BBDC3,0.01725,2023
05-01-2015,BBDC3,0.007332,2015
05-01-2015,BBDC3,0.007332,2015
05-01-2016,BBDC3,0.008114,2016
05-01-2016,BBDC3,0.008114,2016
05-01-2021,BBDC3,0.014255,2021
05-01-2021,BBDC3,0.014255,2021
05-04-2021,BBDC3,0.014255,2021
05-04-2021,BBDC3,0.014255,2021
05-05-2015,BBDC3,0.008073,2015
05-05-2015,BBDC3,0.008073,2015
05-05-2020,BBDC3,0.014255,2020
05-05-2020,BBDC3,0.014255,2020
05-07-2021,BBDC3,0.445461,2021
05-07-2021,BBDC3,0.445461,2021
05-11-2018,BBDC3,0.0108,2018
05-11-2018,BBDC3,0.0108,2018
06-03-2019,BBDC3,0.0108,2019
06-03-2019,BBDC3,0.0108,2019
09-01-2023,BBDC3,0.530369,2023
09-01-2023,BBDC3,0.530369,2023
10-02-2015,BBDC3,0.055831,2015
10-02-2015,BBDC3,0.055831,2015
17-12-2015,BBDC3,0.359292,2015
17-12-2015,BBDC3,0.359292,2015
18-02-2020,BBDC3,0.043736,2020
18-02-2020,BBDC3,0.043736,2020
18-02-2021,BBDC3,0.016394,2021
18-02-2021,BBDC3,0.016394,2021
18-06-2024,BBDC3,0.359141,2024
18-06-2024,BBDC3,0.359141,2024
18-10-2019,BBDC3,0.712738,2019
18-10-2019,BBDC3,0.712738,2019
19-04-2022,BBDC3,0.017249,2022
19-04-2022,BBDC3,0.017249,2022
20-12-2019,BBDC3,0.378196,2019
20-12-2019,BBDC3,0.378196,2019
21-06-2022,BBDC3,0.178723,2022
21-06-2022,BBDC3,0.178723,2022
21-12-2021,BBDC3,0.196595,2021
21-12-2021,BBDC3,0.196595,2021
22-12-2016,BBDC3,0.132837,2016
22-12-2016,BBDC3,0.132837,2016
22-12-2023,BBDC3,0.178997,2023
22-12-2023,BBDC3,0.178997,2023
23-06-2015,BBDC3,0.080791,2015
23-06-2015,BBDC3,0.080791,2015
23-06-2016,BBDC3,0.08927,2016
23-06-2016,BBDC3,0.08927,2016
26-12-2017,BBDC3,0.429424,2017
26-12-2017,BBDC3,0.429424,2017
26-12-2018,BBDC3,0.415615,2018
26-12-2018,BBDC3,0.415615,2018
27-06-2023,BBDC3,0.178997,2023
27-06-2023,BBDC3,0.178997,2023
29-12-2020,BBDC3,0.312001,2020
29-12-2020,BBDC3,0.312001,2020
01-07-2019,BBDC4,0.142592,2019
01-10-2024,BBDC4,0.197528,2024
02-02-2016,BBDC4,0.008926,2016
02-02-2017,BBDC4,0.009818,2017
02-02-2018,BBDC4,0.0108,2018
02-02-2021,BBDC4,0.015681,2021
02-02-2022,BBDC4,0.017249,2022
02-02-2023,BBDC4,0.018975,2023
02-02-2024,BBDC4,0.018975,2024
02-03-2016,BBDC4,0.008926,2016
02-03-2017,BBDC4,0.009818,2017
02-03-2018,BBDC4,0.0108,2018
02-03-2021,BBDC4,0.015681,2021
02-03-2023,BBDC4,0.018975,2023
02-04-2015,BBDC4,0.008926,2015
02-04-2019,BBDC4,0.014255,2019
02-04-2020,BBDC4,0.014255,2020
02-04-2024,BBDC4,0.018975,2024
02-06-2015,BBDC4,0.008926,2015
02-06-2016,BBDC4,0.009818,2016
02-06-2017,BBDC4,0.0108,2017
02-06-2020,BBDC4,0.015681,2020
02-06-2021,BBDC4,0.017249,2021
02-06-2022,BBDC4,0.018974,2022
02-06-2023,BBDC4,0.018975,2023
02-07-2015,BBDC4,0.008926,2015
02-07-2018,BBDC4,0.118777,2018
02-07-2019,BBDC4,0.014255,2019
02-07-2020,BBDC4,0.015681,2020
02-07-2021,BBDC4,0.017249,2021
02-07-2024,BBDC4,0.018975,2024
02-08-2016,BBDC4,0.009818,2016
02-08-2017,BBDC4,0.0108,2017
02-08-2018,BBDC4,0.01188,2018
02-08-2019,BBDC4,0.014255,2019
02-08-2022,BBDC4,0.018974,2022
02-08-2023,BBDC4,0.018975,2023
02-08-2024,BBDC4,0.018975,2024
02-09-2015,BBDC4,0.008926,2015
02-09-2016,BBDC4,0.009818,2016
02-09-2020,BBDC4,0.015681,2020
02-09-2021,BBDC4,0.017249,2021
02-09-2022,BBDC4,0.018974,2022
02-10-2015,BBDC4,0.008926,2015
02-10-2018,BBDC4,0.01188,2018
02-10-2019,BBDC4,0.014255,2019
02-10-2020,BBDC4,0.015681,2020
02-10-2024,BBDC4,0.018975,2024
02-12-2015,BBDC4,0.008926,2015
02-12-2016,BBDC4,0.009818,2016
02-12-2020,BBDC4,0.015681,2020
02-12-2021,BBDC4,0.017249,2021
02-12-2022,BBDC4,0.018975,2022
03-01-2017,BBDC4,0.009818,2017
03-01-2018,BBDC4,0.0108,2018
03-01-2019,BBDC4,0.01188,2019
03-01-2020,BBDC4,0.014255,2020
03-01-2023,BBDC4,0.018975,2023
03-01-2024,BBDC4,0.018975,2024
03-02-2015,BBDC4,0.008114,2015
03-03-2015,BBDC4,0.008114,2015
03-03-2020,BBDC4,0.014255,2020
03-03-2022,BBDC4,0.017249,2022
03-04-2018,BBDC4,0.01188,2018
03-05-2016,BBDC4,0.009818,2016
03-05-2017,BBDC4,0.0108,2017
03-05-2018,BBDC4,0.01188,2018
03-05-2019,BBDC4,0.014255,2019
03-05-2022,BBDC4,0.018974,2022
03-05-2023,BBDC4,0.018975,2023
03-05-2024,BBDC4,0.018975,2024
03-07-2017,BBDC4,0.107998,2017
03-07-2018,BBDC4,0.01188,2018
03-08-2021,BBDC4,0.017249,2021
03-09-2019,BBDC4,0.014255,2019
03-09-2024,BBDC4,0.018975,2024
03-10-2016,BBDC4,0.325071,2016
03-10-2017,BBDC4,0.0108,2017
03-10-2023,BBDC4,0.018975,2023
03-11-2016,BBDC4,0.009818,2016
03-11-2017,BBDC4,0.0108,2017
03-11-2021,BBDC4,0.017249,2021
03-11-2022,BBDC4,0.018974,2022
03-11-2023,BBDC4,0.018975,2023
03-12-2019,BBDC4,0.014255,2019
03-12-2024,BBDC4,0.018975,2024
04-01-2022,BBDC4,0.017249,2022
04-02-2019,BBDC4,0.01188,2019
04-02-2020,BBDC4,0.014255,2020
04-03-2024,BBDC4,0.018975,2024
04-04-2016,BBDC4,0.008926,2016
04-04-2017,BBDC4,0.009818,2017
04-04-2022,BBDC4,0.017249,2022
04-04-2023,BBDC4,0.018975,2023
04-05-2021,BBDC4,0.017249,2021
04-06-2018,BBDC4,0.01188,2018
04-06-2019,BBDC4,0.014255,2019
04-06-2024,BBDC4,0.018975,2024
04-07-2016,BBDC4,0.009818,2016
04-07-2017,BBDC4,0.0108,2017
04-07-2022,BBDC4,0.018974,2022
04-07-2023,BBDC4,0.018975,2023
04-08-2015,BBDC4,0.008926,2015
04-08-2020,BBDC4,0.015681,2020
04-09-2017,BBDC4,0.0108,2017
04-09-2018,BBDC4,0.01188,2018
04-09-2023,BBDC4,0.018975,2023
04-10-2016,BBDC4,0.009818,2016
04-10-2021,BBDC4,0.017249,2021
04-10-2022,BBDC4,0.018974,2022
04-11-2015,BBDC4,0.008926,2015
04-11-2019,BBDC4,0.014255,2019
04-11-2020,BBDC4,0.015681,2020
04-11-2024,BBDC4,0.018975,2024
04-12-2017,BBDC4,0.0108,2017
04-12-2018,BBDC4,0.01188,2018
04-12-2023,BBDC4,0.018975,2023
05-01-2015,BBDC4,0.008114,2015
05-01-2016,BBDC4,0.008926,2016
05-01-2021,BBDC4,0.015681,2021
05-04-2021,BBDC4,0.015681,2021
05-05-2015,BBDC4,0.008114,2015
05-05-2020,BBDC4,0.015681,2020
05-07-2021,BBDC4,0.490007,2021
05-11-2018,BBDC4,0.01188,2018
06-03-2019,BBDC4,0.01188,2019
09-01-2023,BBDC4,0.583406,2023
10-02-2015,BBDC4,0.061727,2015
13-12-2019,BBDC4,0.553717,2019
17-12-2015,BBDC4,0.397238,2015
18-02-2020,BBDC4,0.04811,2020
18-02-2021,BBDC4,0.018034,2021
18-06-2024,BBDC4,0.395055,2024
18-10-2019,BBDC4,0.784011,2019
19-04-2022,BBDC4,0.018974,2022
20-12-2019,BBDC4,0.416016,2019
21-06-2022,BBDC4,0.196595,2022
21-12-2021,BBDC4,0.216254,2021
22-12-2016,BBDC4,0.14612,2016
22-12-2023,BBDC4,0.492046,2023
23-06-2015,BBDC4,0.089324,2015
23-06-2016,BBDC4,0.098198,2016
26-12-2017,BBDC4,0.472367,2017
26-12-2018,BBDC4,0.457176,2018
27-06-2023,BBDC4,0.196897,2023
29-12-2020,BBDC4,0.343201,2020
01-02-2023,BBPO11,0.9,2023
01-03-2023,BBPO11,0.9,2023
01-04-2022,BBPO11,0.89,2022
01-06-2022,BBPO11,0.89,2022
01-06-2023,BBPO11,0.9,2023
01-07-2022,BBPO11,0.89,2022
01-08-2022,BBPO11,0.92,2022
01-08-2023,BBPO11,0.9,2023
01-09-2022,BBPO11,0.92,2022
01-09-2023,BBPO11,0.9,2023
01-11-2017,BBPO11,0.980924,2017
01-11-2022,BBPO11,0.92,2022
01-12-2017,BBPO11,0.980924,2017
01-12-2022,BBPO11,0.92,2022
02-01-2023,BBPO11,0.92,2023
02-05-2022,BBPO11,0.89,2022
02-05-2023,BBPO11,0.9,2023
02-10-2023,BBPO11,0.9,2023
03-04-2023,BBPO11,0.9,2023
03-07-2023,BBPO11,0.9,2023
03-10-2022,BBPO11,0.92,2022
01-02-2023,BBRC11,0.99,2023
01-02-2024,BBRC11,1.1,2024
01-03-2023,BBRC11,0.99,2023
01-03-2024,BBRC11,1.1,2024
01-04-2022,BBRC11,0.94,2022
01-04-2024,BBRC11,1.1,2024
01-06-2022,BBRC11,0.97,2022
01-06-2023,BBRC11,1.07,2023
01-07-2022,BBRC11,1.01,2022
01-07-2024,BBRC11,1.15,2024
01-08-2022,BBRC11,0.99,2022
01-08-2023,BBRC11,1.3,2023
01-08-2024,BBRC11,1.11,2024
01-09-2022,BBRC11,0.99,2022
01-09-2023,BBRC11,1.13,2023
01-10-2024,BBRC11,1.11,2024
01-11-2017,BBRC11,0.8,2017
01-11-2022,BBRC11,0.99,2022
01-11-2023,BBRC11,1.13,2023
01-11-2024,BBRC11,1.11,2024
01-12-2017,BBRC11,0.8,2017
01-12-2022,BBRC11,0.99,2022
01-12-2023,BBRC11,1.13,2023
02-01-2023,BBRC11,0.99,2023
02-01-2024,BBRC11,1.13,2024
02-05-2022,BBRC11,0.94,2022
02-05-2023,BBRC11,1.07,2023
02-05-2024,BBRC11,1.1,2024
02-09-2024,BBRC11,1.11,2024
02-10-2023,BBRC11,1.13,2023
02-12-2024,BBRC11,1.08,2024
03-04-2023,BBRC11,0.99,2023
03-06-2024,BBRC11,1.1,2024
03-07-2023,BBRC11,1.07,2023
03-10-2022,BBRC11,0.99,2022
09-02-2024,BBSE3,1.261289,2024
10-01-2020,BBSE3,1.352298,2020
10-08-2018,BBSE3,0.788043,2018
11-02-2022,BBSE3,0.930048,2022
11-08-2017,BBSE3,0.791638,2017
12-02-2021,BBSE3,0.476121,2021
12-08-2016,BBSE3,0.8361,2016
12-08-2019,BBSE3,0.898819,2019
12-08-2021,BBSE3,0.520874,2021
12-12-2018,BBSE3,1.352301,2018
13-02-2015,BBSE3,0.785018,2015
13-08-2015,BBSE3,0.883769,2015
13-08-2020,BBSE3,0.875255,2020
14-02-2020,BBSE3,1.910841,2020
15-02-2019,BBSE3,0.683892,2019
15-02-2023,BBSE3,1.878577,2023
17-02-2017,BBSE3,0.853031,2017
17-08-2023,BBSE3,1.607637,2023
18-08-2022,BBSE3,1.036045,2022
19-08-2024,BBSE3,1.390909,2024
23-02-2018,BBSE3,0.957634,2018
24-02-2016,BBSE3,0.837775,2016
01-11-2017,BBVJ11,0.03,2017
01-12-2017,BBVJ11,0.03,2017
05-12-2017,BBYY34,1.10534,2017
06-12-2016,BBYY34,0.91028,2016
07-12-2018,BBYY34,1.727955,2018
09-06-2020,BBYY34,2.91621,2020
09-09-2016,BBYY34,0.8995,2016
11-12-2023,BBYY34,3.168903,2023
12-06-2017,BBYY34,1.106496,2017
12-06-2018,BBYY34,1.739475,2018
12-12-2022,BBYY34,4.791864,2022
13-06-2022,BBYY34,4.77972,2022
13-09-2021,BBYY34,3.85637,2021
13-12-2021,BBYY34,3.96354,2021
14-06-2023,BBYY34,4.59908,2023
14-09-2018,BBYY34,1.668825,2018
14-09-2020,BBYY34,3.08033,2020
14-12-2020,BBYY34,2.94261,2020
15-09-2017,BBYY34,1.07202,2017
16-06-2021,BBYY34,3.65631,2021
16-12-2019,BBYY34,2.12795,2019
16-12-2024,BBYY34,4.034458,2024
17-03-2021,BBYY34,3.95073,2021
18-03-2020,BBYY34,2.792515,2020
18-09-2023,BBYY34,3.251079,2023
18-09-2024,BBYY34,3.708356,2024
19-06-2024,BBYY34,3.587511,2024
19-09-2022,BBYY34,4.664968,2022
20-03-2017,BBYY34,1.067396,2017
20-03-2018,BBYY34,1.536345,2018
20-03-2024,BBYY34,3.379288,2024
22-03-2023,BBYY34,4.5494,2023
